fecha,mes,anio,linea,estacion,tipo_pago,afluencia,temporal_fecha,..anio_fecha
2025-10-01,Octubre,2025,Linea 7,Aquiles SerdÃ¡n,Gratuidad,1882,2025-10,2025
2025-10-01,Octubre,2025,Linea 7,Camarones,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 7,Camarones,Prepago,13398,2025-10,2025
2025-10-01,Octubre,2025,Linea 7,Camarones,Gratuidad,1806,2025-10,2025
2025-10-01,Octubre,2025,Linea 7,RefinerÃ­a,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 7,RefinerÃ­a,Prepago,9171,2025-10,2025
2025-10-01,Octubre,2025,Linea 7,RefinerÃ­a,Gratuidad,1044,2025-10,2025
2025-10-01,Octubre,2025,Linea 7,Tacuba,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 7,Tacuba,Prepago,7030,2025-10,2025
2025-10-01,Octubre,2025,Linea 7,Tacuba,Gratuidad,1530,2025-10,2025
2025-10-01,Octubre,2025,Linea 7,San JoaquÃ­n,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 7,San JoaquÃ­n,Prepago,28781,2025-10,2025
2025-10-01,Octubre,2025,Linea 7,San JoaquÃ­n,Gratuidad,2228,2025-10,2025
2025-10-01,Octubre,2025,Linea 7,Polanco,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 7,Polanco,Prepago,39774,2025-10,2025
2025-10-01,Octubre,2025,Linea 7,Polanco,Gratuidad,3348,2025-10,2025
2025-10-01,Octubre,2025,Linea 7,Auditorio,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 7,Auditorio,Prepago,36643,2025-10,2025
2025-10-01,Octubre,2025,Linea 7,Auditorio,Gratuidad,3386,2025-10,2025
2025-10-01,Octubre,2025,Linea 7,Constituyentes,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 7,Constituyentes,Prepago,13580,2025-10,2025
2025-10-01,Octubre,2025,Linea 7,Constituyentes,Gratuidad,1703,2025-10,2025
2025-10-01,Octubre,2025,Linea 7,Tacubaya,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 7,Tacubaya,Prepago,5776,2025-10,2025
2025-10-01,Octubre,2025,Linea 7,Tacubaya,Gratuidad,1221,2025-10,2025
2025-10-01,Octubre,2025,Linea 7,San Pedro de los Pinos,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 7,San Pedro de los Pinos,Prepago,12037,2025-10,2025
2025-10-01,Octubre,2025,Linea 7,San Pedro de los Pinos,Gratuidad,1793,2025-10,2025
2025-10-01,Octubre,2025,Linea 7,San Antonio,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 7,San Antonio,Prepago,12562,2025-10,2025
2025-10-01,Octubre,2025,Linea 7,San Antonio,Gratuidad,1581,2025-10,2025
2025-10-01,Octubre,2025,Linea 7,Mixcoac,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 7,Mixcoac,Prepago,17085,2025-10,2025
2025-10-01,Octubre,2025,Linea 7,Mixcoac,Gratuidad,3111,2025-10,2025
2025-10-01,Octubre,2025,Linea 7,Barranca del Muerto,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 7,Barranca del Muerto,Prepago,38512,2025-10,2025
2025-10-01,Octubre,2025,Linea 7,Barranca del Muerto,Gratuidad,3702,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,Garibaldi/Lagunilla,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,Garibaldi/Lagunilla,Prepago,13514,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,Garibaldi/Lagunilla,Gratuidad,2221,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,Bellas Artes,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,Bellas Artes,Prepago,15304,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,Bellas Artes,Gratuidad,1498,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,San Juan de LetrÃ¡n,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,San Juan de LetrÃ¡n,Prepago,19145,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,San Juan de LetrÃ¡n,Gratuidad,4086,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,Salto del Agua,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,Salto del Agua,Prepago,12259,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,Salto del Agua,Gratuidad,1943,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,Doctores,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,Doctores,Prepago,10110,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,Doctores,Gratuidad,1764,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,Obrera,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,Obrera,Prepago,10688,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,Obrera,Gratuidad,1581,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,Chabacano,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,Chabacano,Prepago,3379,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,Chabacano,Gratuidad,727,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,La Viga,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,La Viga,Prepago,5827,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,La Viga,Gratuidad,1207,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,Santa Anita,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,Santa Anita,Prepago,4294,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,Santa Anita,Gratuidad,534,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,Coyuya,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,Coyuya,Prepago,25241,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,Coyuya,Gratuidad,4416,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,Iztacalco,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,Iztacalco,Prepago,17098,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,Iztacalco,Gratuidad,2444,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,Apatlaco,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,Apatlaco,Prepago,10685,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,Apatlaco,Gratuidad,1804,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,Aculco,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,Aculco,Prepago,7627,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,Aculco,Gratuidad,1190,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,EscuadrÃ³n 201,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,EscuadrÃ³n 201,Prepago,18960,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,EscuadrÃ³n 201,Gratuidad,3283,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,Atlalilco,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,Atlalilco,Prepago,12205,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,Atlalilco,Gratuidad,2383,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,Iztapalapa,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,Iztapalapa,Prepago,8088,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,Iztapalapa,Gratuidad,2028,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,Cerro de la Estrella,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,Cerro de la Estrella,Prepago,9876,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,Cerro de la Estrella,Gratuidad,1600,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,UAM-I,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,UAM-I,Prepago,23138,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,UAM-I,Gratuidad,4186,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,ConstituciÃ³n de 1917,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,ConstituciÃ³n de 1917,Prepago,93580,2025-10,2025
2025-10-01,Octubre,2025,Linea 8,ConstituciÃ³n de 1917,Gratuidad,17259,2025-10,2025
2025-10-01,Octubre,2025,Linea 9,PantitlÃ¡n,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 9,PantitlÃ¡n,Prepago,47722,2025-10,2025
2025-10-01,Octubre,2025,Linea 9,PantitlÃ¡n,Gratuidad,4395,2025-10,2025
2025-10-01,Octubre,2025,Linea 9,Puebla,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 9,Puebla,Prepago,25699,2025-10,2025
2025-10-01,Octubre,2025,Linea 9,Puebla,Gratuidad,3064,2025-10,2025
2025-10-01,Octubre,2025,Linea 9,Ciudad Deportiva,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 9,Ciudad Deportiva,Prepago,6136,2025-10,2025
2025-10-01,Octubre,2025,Linea 9,Ciudad Deportiva,Gratuidad,957,2025-10,2025
2025-10-01,Octubre,2025,Linea 9,VelÃ³dromo,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 9,VelÃ³dromo,Prepago,7899,2025-10,2025
2025-10-01,Octubre,2025,Linea 9,VelÃ³dromo,Gratuidad,1179,2025-10,2025
2025-10-01,Octubre,2025,Linea 9,Mixiuhca,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 9,Mixiuhca,Prepago,21210,2025-10,2025
2025-10-01,Octubre,2025,Linea 9,Mixiuhca,Gratuidad,2938,2025-10,2025
2025-10-01,Octubre,2025,Linea 9,Jamaica,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 9,Jamaica,Prepago,9229,2025-10,2025
2025-10-01,Octubre,2025,Linea 9,Jamaica,Gratuidad,2269,2025-10,2025
2025-10-01,Octubre,2025,Linea 9,Chabacano,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 9,Chabacano,Prepago,7447,2025-10,2025
2025-10-01,Octubre,2025,Linea 9,Chabacano,Gratuidad,1600,2025-10,2025
2025-10-01,Octubre,2025,Linea 9,LÃ¡zaro CÃ¡rdenas,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 9,LÃ¡zaro CÃ¡rdenas,Prepago,10690,2025-10,2025
2025-10-01,Octubre,2025,Linea 9,LÃ¡zaro CÃ¡rdenas,Gratuidad,1904,2025-10,2025
2025-10-01,Octubre,2025,Linea 9,Centro MÃ©dico,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 9,Centro MÃ©dico,Prepago,12982,2025-10,2025
2025-10-01,Octubre,2025,Linea 9,Centro MÃ©dico,Gratuidad,2512,2025-10,2025
2025-10-01,Octubre,2025,Linea 9,Chilpancingo,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 9,Chilpancingo,Prepago,41262,2025-10,2025
2025-10-01,Octubre,2025,Linea 9,Chilpancingo,Gratuidad,4586,2025-10,2025
2025-10-01,Octubre,2025,Linea 9,Patriotismo,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 9,Patriotismo,Prepago,18186,2025-10,2025
2025-10-01,Octubre,2025,Linea 9,Patriotismo,Gratuidad,1830,2025-10,2025
2025-10-01,Octubre,2025,Linea 9,Tacubaya,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 9,Tacubaya,Prepago,67850,2025-10,2025
2025-10-01,Octubre,2025,Linea 9,Tacubaya,Gratuidad,3276,2025-10,2025
2025-10-01,Octubre,2025,Linea A,PantitlÃ¡n,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea A,PantitlÃ¡n,Prepago,31218,2025-10,2025
2025-10-01,Octubre,2025,Linea A,PantitlÃ¡n,Gratuidad,4792,2025-10,2025
2025-10-01,Octubre,2025,Linea A,AgrÃ­cola Oriental,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea A,AgrÃ­cola Oriental,Prepago,10275,2025-10,2025
2025-10-01,Octubre,2025,Linea A,AgrÃ­cola Oriental,Gratuidad,1417,2025-10,2025
2025-10-01,Octubre,2025,Linea A,Canal de San Juan,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea A,Canal de San Juan,Prepago,9726,2025-10,2025
2025-10-01,Octubre,2025,Linea A,Canal de San Juan,Gratuidad,2155,2025-10,2025
2025-10-01,Octubre,2025,Linea A,Tepalcates,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea A,Tepalcates,Prepago,23087,2025-10,2025
2025-10-01,Octubre,2025,Linea A,Tepalcates,Gratuidad,3159,2025-10,2025
2025-10-01,Octubre,2025,Linea A,Guelatao,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea A,Guelatao,Prepago,14984,2025-10,2025
2025-10-01,Octubre,2025,Linea A,Guelatao,Gratuidad,2546,2025-10,2025
2025-10-01,Octubre,2025,Linea A,PeÃ±Ã³n viejo,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea A,PeÃ±Ã³n viejo,Prepago,12315,2025-10,2025
2025-10-01,Octubre,2025,Linea A,PeÃ±Ã³n viejo,Gratuidad,2088,2025-10,2025
2025-10-01,Octubre,2025,Linea A,Acatitla,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea A,Acatitla,Prepago,16137,2025-10,2025
2025-10-01,Octubre,2025,Linea A,Acatitla,Gratuidad,3330,2025-10,2025
2025-10-01,Octubre,2025,Linea A,Santa Marta,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea A,Santa Marta,Prepago,38376,2025-10,2025
2025-10-01,Octubre,2025,Linea A,Santa Marta,Gratuidad,5796,2025-10,2025
2025-10-01,Octubre,2025,Linea A,Los Reyes,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea A,Los Reyes,Prepago,17892,2025-10,2025
2025-10-01,Octubre,2025,Linea A,Los Reyes,Gratuidad,3053,2025-10,2025
2025-10-01,Octubre,2025,Linea A,La Paz,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea A,La Paz,Prepago,39452,2025-10,2025
2025-10-01,Octubre,2025,Linea A,La Paz,Gratuidad,5649,2025-10,2025
2025-10-01,Octubre,2025,Linea B,Buenavista,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea B,Buenavista,Prepago,45875,2025-10,2025
2025-10-01,Octubre,2025,Linea B,Buenavista,Gratuidad,4815,2025-10,2025
2025-10-01,Octubre,2025,Linea B,Guerrero,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea B,Guerrero,Prepago,5595,2025-10,2025
2025-10-01,Octubre,2025,Linea B,Guerrero,Gratuidad,1592,2025-10,2025
2025-10-01,Octubre,2025,Linea B,Garibaldi/Lagunilla,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea B,Garibaldi/Lagunilla,Prepago,4182,2025-10,2025
2025-10-01,Octubre,2025,Linea B,Garibaldi/Lagunilla,Gratuidad,1124,2025-10,2025
2025-10-01,Octubre,2025,Linea B,Lagunilla,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea B,Lagunilla,Prepago,16451,2025-10,2025
2025-10-01,Octubre,2025,Linea B,Lagunilla,Gratuidad,879,2025-10,2025
2025-10-01,Octubre,2025,Linea B,Tepito,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea B,Tepito,Prepago,21148,2025-10,2025
2025-10-01,Octubre,2025,Linea B,Tepito,Gratuidad,1188,2025-10,2025
2025-10-01,Octubre,2025,Linea B,Morelos,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea B,Morelos,Prepago,3986,2025-10,2025
2025-10-01,Octubre,2025,Linea B,Morelos,Gratuidad,907,2025-10,2025
2025-10-01,Octubre,2025,Linea B,San LÃ¡zaro,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea B,San LÃ¡zaro,Prepago,12342,2025-10,2025
2025-10-01,Octubre,2025,Linea B,San LÃ¡zaro,Gratuidad,2158,2025-10,2025
2025-10-01,Octubre,2025,Linea B,Ricardo Flores MagÃ³n,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea B,Ricardo Flores MagÃ³n,Prepago,5841,2025-10,2025
2025-10-01,Octubre,2025,Linea B,Ricardo Flores MagÃ³n,Gratuidad,179,2025-10,2025
2025-10-01,Octubre,2025,Linea B,Romero Rubio,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea B,Romero Rubio,Prepago,13338,2025-10,2025
2025-10-01,Octubre,2025,Linea B,Romero Rubio,Gratuidad,196,2025-10,2025
2025-10-01,Octubre,2025,Linea B,OceanÃ­a,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea B,OceanÃ­a,Prepago,7300,2025-10,2025
2025-10-01,Octubre,2025,Linea B,OceanÃ­a,Gratuidad,1404,2025-10,2025
2025-10-01,Octubre,2025,Linea B,Deportivo OceanÃ­a,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea B,Deportivo OceanÃ­a,Prepago,14550,2025-10,2025
2025-10-01,Octubre,2025,Linea B,Deportivo OceanÃ­a,Gratuidad,1589,2025-10,2025
2025-10-01,Octubre,2025,Linea B,Bosque de AragÃ³n,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea B,Bosque de AragÃ³n,Prepago,4518,2025-10,2025
2025-10-01,Octubre,2025,Linea B,Bosque de AragÃ³n,Gratuidad,713,2025-10,2025
2025-10-01,Octubre,2025,Linea B,Villa de AragÃ³n,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea B,Villa de AragÃ³n,Prepago,16332,2025-10,2025
2025-10-01,Octubre,2025,Linea B,Villa de AragÃ³n,Gratuidad,1764,2025-10,2025
2025-10-01,Octubre,2025,Linea B,NezahualcÃ³yotl,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea B,NezahualcÃ³yotl,Prepago,15812,2025-10,2025
2025-10-01,Octubre,2025,Linea B,NezahualcÃ³yotl,Gratuidad,3248,2025-10,2025
2025-10-01,Octubre,2025,Linea B,Impulsora,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea B,Impulsora,Prepago,18516,2025-10,2025
2025-10-01,Octubre,2025,Linea B,Impulsora,Gratuidad,3312,2025-10,2025
2025-10-01,Octubre,2025,Linea B,RÃ­o de los Remedios,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea B,RÃ­o de los Remedios,Prepago,15124,2025-10,2025
2025-10-01,Octubre,2025,Linea B,RÃ­o de los Remedios,Gratuidad,2740,2025-10,2025
2025-10-01,Octubre,2025,Linea B,MÃºzquiz,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea B,MÃºzquiz,Prepago,23035,2025-10,2025
2025-10-01,Octubre,2025,Linea B,MÃºzquiz,Gratuidad,4336,2025-10,2025
2025-10-01,Octubre,2025,Linea B,Ecatepec,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea B,Ecatepec,Prepago,22935,2025-10,2025
2025-10-01,Octubre,2025,Linea B,Ecatepec,Gratuidad,4036,2025-10,2025
2025-10-01,Octubre,2025,Linea B,Olímpica,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea B,Olímpica,Prepago,14352,2025-10,2025
2025-10-01,Octubre,2025,Linea B,Olímpica,Gratuidad,2815,2025-10,2025
2025-10-01,Octubre,2025,Linea B,Plaza AragÃ³n,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea B,Plaza AragÃ³n,Prepago,14165,2025-10,2025
2025-10-01,Octubre,2025,Linea B,Plaza AragÃ³n,Gratuidad,3935,2025-10,2025
2025-10-01,Octubre,2025,Linea B,Ciudad Azteca,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea B,Ciudad Azteca,Prepago,37582,2025-10,2025
2025-10-01,Octubre,2025,Linea B,Ciudad Azteca,Gratuidad,8271,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,TlÃ¡huac,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,TlÃ¡huac,Prepago,58348,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,TlÃ¡huac,Gratuidad,3495,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,Tlaltenco,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,Tlaltenco,Prepago,4524,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,Tlaltenco,Gratuidad,736,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,ZapotitlÃ¡n,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,ZapotitlÃ¡n,Prepago,12478,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,ZapotitlÃ¡n,Gratuidad,2032,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,Nopalera,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,Nopalera,Prepago,23069,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,Nopalera,Gratuidad,3189,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,Olivos,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,Olivos,Prepago,15681,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,Olivos,Gratuidad,2605,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,Tezonco,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,Tezonco,Prepago,21914,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,Tezonco,Gratuidad,3214,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,PerifÃ©rico Oriente,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,PerifÃ©rico Oriente,Prepago,30895,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,PerifÃ©rico Oriente,Gratuidad,4627,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,Calle 11,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,Calle 11,Prepago,12451,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,Calle 11,Gratuidad,2634,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,Lomas Estrella,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,Lomas Estrella,Prepago,8701,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,Lomas Estrella,Gratuidad,1676,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,San AndrÃ©s TomatlÃ¡n,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,San AndrÃ©s TomatlÃ¡n,Prepago,10289,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,San AndrÃ©s TomatlÃ¡n,Gratuidad,1556,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,CulhuacÃ¡n,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,CulhuacÃ¡n,Prepago,15715,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,CulhuacÃ¡n,Gratuidad,2418,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,Atlalilco,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,Atlalilco,Prepago,12336,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,Atlalilco,Gratuidad,1742,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,Mexicaltzingo,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,Mexicaltzingo,Prepago,16428,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,Mexicaltzingo,Gratuidad,2369,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,Ermita,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,Ermita,Prepago,9062,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,Ermita,Gratuidad,1212,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,Eje Central,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,Eje Central,Prepago,11749,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,Eje Central,Gratuidad,1516,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,Parque de los Venados,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,Parque de los Venados,Prepago,10836,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,Parque de los Venados,Gratuidad,1647,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,Zapata,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,Zapata,Prepago,12170,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,Zapata,Gratuidad,1715,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,Hospital 20 de Noviembre,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,Hospital 20 de Noviembre,Prepago,9951,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,Hospital 20 de Noviembre,Gratuidad,1174,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,Insurgentes Sur,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,Insurgentes Sur,Prepago,35655,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,Insurgentes Sur,Gratuidad,4003,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,Mixcoac,Boleto,0,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,Mixcoac,Prepago,16837,2025-10,2025
2025-10-01,Octubre,2025,Linea 12,Mixcoac,Gratuidad,1823,2025-10,2025
2025-10-02,Octubre,2025,Linea 1,PantitlÃ¡n,Boleto,0,2025-10,2025
2025-10-02,Octubre,2025,Linea 1,PantitlÃ¡n,Prepago,30538,2025-10,2025
2025-10-02,Octubre,2025,Linea 1,PantitlÃ¡n,Gratuidad,5546,2025-10,2025
2025-10-02,Octubre,2025,Linea 1,Zaragoza,Boleto,0,2025-10,2025
2025-10-02,Octubre,2025,Linea 1,Zaragoza,Prepago,19754,2025-10,2025
2025-10-02,Octubre,2025,Linea 1,Zaragoza,Gratuidad,5268,2025-10,2025
2025-10-02,Octubre,2025,Linea 1,GÃ³mez Farias,Boleto,0,2025-10,2025
2025-10-02,Octubre,2025,Linea 1,GÃ³mez Farias,Prepago,16954,2025-10,2025
2025-10-02,Octubre,2025,Linea 1,GÃ³mez Farias,Gratuidad,3806,2025-10,2025
2025-10-02,Octubre,2025,Linea 1,Boulevard Puerto AÃ©reo,Boleto,0,2025-10,2025
2025-10-02,Octubre,2025,Linea 1,Boulevard Puerto AÃ©reo,Prepago,13596,2025-10,2025
2025-10-02,Octubre,2025,Linea 1,Boulevard Puerto AÃ©reo,Gratuidad,3515,2025-10,2025
2025-10-02,Octubre,2025,Linea 1,Balbuena,Boleto,0,2025-10,2025
2025-10-02,Octubre,2025,Linea 1,Balbuena,Prepago,6348,2025-10,2025
2025-10-02,Octubre,2025,Linea 1,Balbuena,Gratuidad,1650,2025-10,2025
2025-10-02,Octubre,2025,Linea 1,Moctezuma,Boleto,0,2025-10,2025
2025-10-02,Octubre,2025,Linea 1,Moctezuma,Prepago,14342,2025-10,2025
2025-10-02,Octubre,2025,Linea 1,Moctezuma,Gratuidad,4127,2025-10,2025
2025-10-02,Octubre,2025,Linea 1,San LÃ¡zaro,Boleto,0,2025-10,2025
2025-10-02,Octubre,2025,Linea 1,San LÃ¡zaro,Prepago,15672,2025-10,2025
